Video ID,Title,Comment
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,무슨개 소리여 팩트가없어
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,레오킹님 중국인이세요?ㅋㅋㅋ
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,덧글이 아니라 댓글입니다.
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,태영은 화의나 법정관리들어간적 없어요. 수정바랍니다
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,행정수도 이전이 답 언제까지 재개발이든 신규든 공급으로 해결 할껀데
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"제발... 정신차립시다...
전이던 지금이던 모두 잡놈들 입니다.
아니 잡놈들이 되는거지...
그걸 변명하는 당신도....ㅠㅠ"
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,그 누구도 집값폭등의 책임이 없다 수요와 공급에 의한 자본 논리일 뿐이다 아포유님의 통계에 의한 논리적 귀납 확고한 결론 대전제 수요와 공급 법칙에 따르면 앞으로의 전망도 보일 것이다 지금 공급이 원활한가? 아니다 주택가격과 임대료는 오르겠는가? 내리겠는가? 정치인을 믿지 말고 경제 교과서를 믿어라 아포유님 논라정연한 영상 감사합니다
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,샷업
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,F u
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,잘 보고 있습니다.
N_gnUr0L93g,MBC 스트레이트 (집값 폭등 누구 책임?)  반론 영상,"니가 사람이냐 통합당을 옹호하게
강남개발하면 내려간다는거냐"
